0060094737	1	5.0
0060096071	1	5.0
0060097477	1	3.0
0060097825	1	5.0
0060097914	1	5.0
0060097930	1	5.0
0060099062	1	4.0
0060129530	1	5.0
0060157054	1	4.0
0060158654	1	4.0
0060160101	1	5.0
0060168323	1	4.0
006016848X	2	4.0
0060175966	3	15.0
0060183454	1	4.0
0060184698	1	5.0
0060184957	1	4.0
0060185074	1	5.0
0060185759	1	5.0
0060187239	4	19.0
0060188243	1	5.0
0060188642	1	3.0
0060188790	4	16.0
0060188855	1	5.0
006018888X	1	5.0
0060192003	1	4.0
0060192119	1	5.0
0060193395	2	9.0
0060193638	1	5.0
0060193751	1	5.0
0060194480	1	4.0
0060194804	1	5.0
0060194995	2	10.0
006019524X	1	4.0
0060195568	1	5.0
0060195916	1	5.0
0060195983	2	8.0
0060196092	1	5.0
0060196122	1	5.0
0060196149	1	5.0
0060196211	1	2.0
0060196335	1	4.0
0060196475	1	4.0
0060196491	2	7.0
0060197315	1	4.0
0060197749	1	2.0
0060199032	1	5.0
0060199652	1	4.0
0060211334	1	5.0
0060220732	1	5.0
0060227001	1	5.0
0060229810	1	5.0
0060230703	1	5.0
0060239328	1	5.0
0060244054	1	4.0
0060244240	1	5.0
0060245867	1	4.0
0060254920	1	5.0
0060255056	1	5.0
0060256575	1	5.0
0060256656	1	4.0
0060256672	1	5.0
0060266082	1	5.0
0060266864	1	4.0
0060273984	2	10.0
0060275928	1	5.0
0060277807	1	5.0
0060278676	1	5.0
0060283289	1	4.0
0060286288	1	2.0
0060289007	1	5.0
0060294175	1	5.0
0060294671	1	5.0
006029471X	1	5.0
006029633X	1	3.0
006029809X	1	4.0
0060392436	1	5.0
0060392452	5	11.0
0060392827	1	3.0
0060392983	1	5.0
0060392991	1	5.0
0060393009	1	5.0
0060393203	1	5.0
0060394226	1	5.0
0060394285	1	5.0
0060502312	1	5.0
0060505265	1	4.0
0060505850	1	4.0
0060505915	1	5.0
0060506989	2	9.0
0060508205	1	2.0
0060509066	1	4.0
0060510862	1	3.0
0060510870	1	4.0
0060512806	1	5.0
0060513640	2	10.0
006051373X	1	4.0
0060514337	1	5.0
0060514558	3	14.0
006051485X	1	4.0
0060514957	1	4.0
0060517123	1	5.0
0060520450	1	5.0
0060520612	1	4.0
0060520841	1	5.0
0060522259	1	4.0
0060523808	1	4.0
0060526211	2	9.0
0060527021	1	5.0
0060529709	1	4.0
0060530103	1	4.0
0060530286	1	2.0
0060530308	2	8.0
0060530340	1	5.0
0060530421	1	5.0
006053124X	1	5.0
0060532246	1	2.0
0060536993	1	5.0
006053821X	1	4.0
0060541717	1	5.0
0060541741	1	5.0
0060542217	1	5.0
0060542667	1	4.0
0060545690	1	3.0
006054578X	1	5.0
0060549270	1	5.0
0060550031	1	5.0
0060555564	1	5.0
0060558288	2	9.0
0060559349	1	4.0
0060560789	2	6.0
0060563028	1	3.0
0060564601	1	1.0
0060565071	1	4.0
0060567252	1	4.0
006057299X	1	5.0
0060573821	1	5.0
0060574623	1	4.0
0060575875	1	4.0
0060577207	1	5.0
0060577312	1	5.0
0060577347	1	5.0
0060578564	1	3.0
0060584009	1	2.0
0060584696	1	5.0
0060589272	1	4.0
006058937X	1	5.0
0060590130	1	4.0
0060590254	2	8.0
0060591838	1	5.0
0060596503	1	1.0
0060598247	1	5.0
0060609176	1	5.0
0060609192	1	5.0
0060628391	2	10.0
0060628464	1	5.0
0060628626	2	8.0
006063040X	1	1.0
0060652926	1	5.0
0060669357	1	5.0
0060670843	2	2.0
0060674407	1	4.0
0060675071	1	1.0
0060675187	2	6.0
0060675225	1	5.0
0060675365	1	2.0
006067539X	1	1.0
0060693339	1	5.0
0060723890	1	1.0
0060723947	1	5.0
0060726172	1	3.0
0060728256	1	3.0
0060728671	1	5.0
006073132X	5	23.0
0060734450	1	4.0
0060734973	1	5.0
0060737948	1	4.0
0060738170	2	10.0
0060742445	1	5.0
0060742887	1	4.0
0060746408	2	8.0
0060746874	1	5.0
0060752416	1	5.0
0060752432	1	5.0
0060761288	1	2.0
0060763876	2	8.0
0060763957	3	11.0
0060766867	1	5.0
0060773154	1	4.0
0060773758	1	5.0
0060778970	1	5.0
0060781181	1	4.0
0060786019	1	3.0
0060789441	1	4.0
0060792299	1	5.0
0060793554	1	5.0
0060824182	1	1.0
0060825219	1	4.0
0060831316	1	4.0
0060832851	1	5.0
0060843306	1	5.0
0060905859	1	5.0
006090674X	1	5.0
0060911514	2	6.0
0060915331	3	13.0
0060915358	1	5.0
006091565X	1	5.0
0060916303	1	4.0
0060916540	3	13.0
0060920084	2	9.0
0060920432	1	5.0
0060921161	1	5.0
0060921293	1	5.0
006092215X	1	5.0
0060922249	1	5.0
0060922540	1	4.0
0060922583	2	10.0
0060923466	1	5.0
0060924357	1	1.0
006092473X	1	3.0
0060925779	1	5.0
0060926317	1	3.0
0060927216	2	10.0
0060927585	1	4.0
0060928204	1	5.0
0060928336	1	3.0
0060928786	1	5.0
0060929081	1	5.0
0060929227	1	5.0
0060929731	1	5.0
0060929774	1	2.0
0060929871	3	14.0
006092988X	1	4.0
0060930497	1	5.0
0060930535	2	9.0
0060930772	1	4.0
0060931027	1	5.0
006093140X	1	2.0
0060931736	1	5.0
0060932090	1	5.0
0060932597	1	5.0
0060932686	1	5.0
0060932856	1	5.0
0060934417	2	8.0
0060934913	2	7.0
0060935502	1	5.0
006093574X	1	4.0
0060936460	1	4.0
0060936649	1	5.0
0060937130	1	5.0
0060937319	1	5.0
0060937351	1	3.0
0060937548	1	5.0
0060937645	3	15.0
0060938226	1	5.0
0060938455	4	20.0
0060941243	1	4.0
0060950536	1	2.0
0060951605	1	4.0
0060953500	1	5.0
0060954884	1	5.0
0060955309	1	5.0
0060955317	1	5.0
0060956860	1	4.0
0060957859	1	1.0
0060958332	1	3.0
0060958340	1	4.0
0060958537	1	5.0
0060959193	1	1.0
0060959576	1	5.0
0060959584	1	5.0
0060959606	1	4.0
0060968796	1	4.0
0060969938	1	5.0
0060970863	1	5.0
0060973617	1	5.0
0060973722	2	6.0
0060974176	1	1.0
006097625X	1	5.0
006097673X	1	5.0
0060977337	1	5.0
006097740X	2	9.0
0060977507	1	5.0
0060977728	1	5.0
0060984031	1	5.0
0060987103	2	7.0
0060987197	1	1.0
006098726X	2	10.0
0060987308	1	2.0
0060987561	2	6.0
0060988096	1	5.0
0060988339	1	4.0
006099486X	5	21.0
0060997036	1	5.0
0061007536	1	2.0
0061008893	1	3.0
0061009059	2	9.0
0061013870	1	5.0
0061014303	1	5.0
0061020087	1	5.0
0061020710	1	4.0
0061030120	1	5.0
0061030155	1	5.0
0061030201	1	4.0
0061030597	1	4.0
0061031550	1	5.0
0061043494	1	5.0
0061043850	1	5.0
006105111X	1	4.0
0061052604	1	5.0
0061053678	1	5.0
0061054860	1	2.0
0061054887	1	5.0
0061059579	1	3.0
0061070106	1	4.0
006107361X	1	5.0
0061073628	1	5.0
0061074292	3	15.0
0061075906	2	2.0
0061083917	1	5.0
006108462X	1	5.0
0061087130	1	4.0
006109224X	1	5.0
0061093890	1	5.0
0061094757	1	5.0
0061094943	1	5.0
0061096083	1	5.0
0061096113	1	5.0
0061097101	2	9.0
0061097152	1	4.0
0061097314	1	3.0
0061099821	1	4.0
0061315451	1	5.0
006205080X	1	5.0
0062051571	2	10.0
0062502182	3	13.0
0062503073	1	5.0
0062506838	1	5.0
0062507249	1	5.0
0062508342	1	3.0
0062508768	1	5.0
0062510045	1	5.0
0062511661	1	5.0
0062513095	1	5.0
0062513222	1	3.0
0062515861	1	3.0
006251587X	1	4.0
0062516086	1	5.0
0062516450	1	5.0
006251704X	1	4.0
0062517716	1	4.0
006251783X	1	2.0
0062548476	1	4.0
0062700146	1	5.0
006272004X	1	5.0
0062720309	1	5.0
0062720465	1	3.0
0062725009	1	5.0
0062730665	1	5.0
0062734091	2	10.0
0062734288	1	3.0
0062734768	1	5.0
0062734881	1	5.0
0062736604	1	3.0
0062736868	1	2.0
0062760572	1	5.0
0062772813	1	1.0
0064400557	1	5.0
0064401871	1	5.0
0064403149	1	5.0
006440465X	1	5.0
0064407055	1	5.0
0064407667	1	5.0
0064407675	1	5.0
0064407683	1	5.0
0064409422	2	9.0
0064410137	1	4.0
0064410145	1	4.0
0064410153	1	4.0
0064430227	2	10.0
0064430243	1	3.0
0064431231	2	10.0
0064431436	2	10.0
0064431452	1	4.0
0064431525	1	4.0
0064432106	1	5.0
0064436160	1	5.0
0064440044	1	5.0
0064440451	1	5.0
0064440508	1	5.0
0064440516	1	5.0
0064440591	1	5.0
0064440737	1	5.0
0064441067	1	4.0
0064441075	1	4.0
0064441555	1	5.0
0064443183	1	4.0
0064451291	1	5.0
0064460495	1	5.0
0064460991	1	5.0
0064462498	1	4.0
0064467333	1	5.0
0064471055	1	4.0
0064471063	1	4.0
0064471071	1	5.0
006447108X	1	4.0
0064471098	1	5.0
0064471101	1	5.0
0064471195	1	5.0
0064471969	1	5.0
0064472272	1	5.0
0064603067	1	5.0
0064632873	1	5.0
0066210844	1	3.0
0066210879	1	5.0
0066211158	1	5.0
0066211220	1	4.0
0066211611	1	4.0
0066212855	1	5.0
0066214122	5	17.0
0066214130	5	19.0
0066236568	1	5.0
0066620023	2	9.0
0066620414	1	3.0
0066620597	1	4.0
0066620694	1	5.0
0066620724	2	8.0
0066620996	4	16.0
0066621054	1	5.0
0066621143	1	5.0
006669020X	1	5.0
0070015198	1	5.0
0070072728	1	5.0
0070135223	1	4.0
0070178038	1	5.0
0070248826	1	2.0
007024989X	1	4.0
0070266921	1	3.0
0070308179	1	5.0
0070382387	2	10.0
0070442487	1	5.0
0070471002	1	5.0
0070479046	1	1.0
0070480176	2	9.0
0070511144	1	5.0
0070527261	1	5.0
0070529558	1	5.0
0070572771	1	4.0
0070580316	1	5.0
0070580685	1	5.0
0070585733	1	5.0
007060231X	1	5.0
0070647623	1	5.0
0070648409	1	5.0
007067020X	1	3.0
0070680396	1	5.0
0070737924	1	5.0
007134506X	1	5.0
0071346090	1	5.0
0071347003	1	5.0
0071347038	1	5.0
0071350268	2	9.0
0071351221	1	5.0
0071353232	1	4.0
007135686X	1	5.0
0071357548	2	7.0
0071359168	1	5.0
0071359249	1	5.0
007136188X	1	5.0
0071362959	1	5.0
0071363483	1	5.0
0071363491	1	1.0
0071364153	1	4.0
0071364382	2	9.0
007137230X	1	4.0
0071373322	1	5.0
0071373519	1	5.0
0071373616	1	2.0
0071374310	2	7.0
0071377948	1	5.0
0071380396	1	5.0
0071380612	1	5.0
0071380981	1	5.0
0071381392	2	7.0
0071381635	2	8.0
0071381643	2	8.0
007138166X	1	3.0
0071383301	1	3.0
0071383832	1	5.0
0071384006	2	6.0
0071387552	1	4.0
0071387676	1	4.0
0071398759	1	5.0
0071402977	1	5.0
0071403094	1	5.0
0071410090	1	3.0
0071410678	1	5.0
0071418520	1	4.0
0071419829	1	5.0
0071419861	1	3.0
0071420002	1	4.0
0071432450	1	5.0
0071435212	1	5.0
0071440917	1	3.0
0071444912	1	5.0
0071445447	1	4.0
0071455418	1	5.0
007145800X	1	4.0
0071580077	1	5.0
0072119209	1	5.0
0072121157	1	5.0
0072121521	1	3.0
0072123893	1	5.0
0072124202	2	7.0
0072126353	1	5.0
0072126795	1	5.0
0072126965	2	10.0
0072127147	1	3.0
0072131209	1	5.0
0072131462	1	5.0
0072131500	1	1.0
0072132183	1	5.0
007213237X	1	5.0
0072133392	2	10.0
0072194634	1	4.0
007219524X	1	4.0
0072195274	1	5.0
0072195371	1	4.0
0072195401	1	4.0
0072195436	1	4.0
0072224096	1	3.0
0072226315	1	5.0
0072352361	1	5.0
0072492910	1	5.0
0075536668	2	10.0
0075536854	1	5.0
0078822424	1	2.0
0078823676	1	5.0
007882396X	1	5.0
0080362621	1	5.0
0090771516	1	5.0
0091816971	1	2.0
0094750106	1	5.0
0099450259	1	5.0
0099740516	1	5.0
0122374711	1	5.0
0123264251	1	5.0
0126445516	1	4.0
0126474710	1	4.0
0130128538	1	5.0
0130137863	1	5.0
0130143278	1	4.0
0130161470	1	2.0
0130186627	1	4.0
0130191957	1	5.0
0130198447	1	5.0
0130219142	1	5.0
0130222984	1	3.0
0130258555	1	5.0
0130290491	1	3.0
013030770X	1	5.0
0130385603	1	5.0
0130464139	1	5.0
0130473316	1	5.0
0130473936	1	5.0
0130479500	1	5.0
0130479519	1	5.0
0130493678	1	3.0
0130620467	1	5.0
0130621102	1	5.0
0130648841	1	5.0
0130650749	1	5.0
0130651982	1	5.0
0130798444	1	1.0
0130799750	1	3.0
0130809020	1	5.0
0130812463	1	4.0
0130836990	1	3.0
0130848468	1	3.0
0130850837	1	5.0
0130868264	1	5.0
013087678X	1	5.0
0130909335	1	5.0
0130911119	1	5.0
0130917397	1	3.0
0130925691	1	5.0
013094629X	1	5.0
0130950858	1	5.0
0130954772	2	8.0
0130961493	1	4.0
0130993336	1	4.0
0131014005	2	4.0
0131103628	2	10.0
0131103709	1	5.0
0131411551	1	5.0
0131422464	1	5.0
0131423630	1	5.0
0131454390	1	5.0
0131462261	1	5.0
0131465740	1	5.0
013146745X	1	5.0
0131467506	2	10.0
013147944X	1	5.0
0131490508	1	5.0
0131498622	1	5.0
0131595911	1	5.0
0131603663	1	3.0
0131774298	2	10.0
0131827006	1	5.0
0131836668	1	4.0
0131855174	2	10.0
0131855204	2	8.0
0131870041	1	5.0
0131872842	2	10.0
0131913611	1	5.0
0133075052	1	5.0
0133319768	1	5.0
0133323218	1	5.0
0133732428	1	2.0
0133762602	1	5.0
0133865738	1	5.0
0133923657	1	4.0
013464462X	1	5.0
0134645790	1	3.0
013490012X	1	5.0
0135307678	1	3.0
0135694507	1	5.0
0135714648	1	5.0
0135986249	1	2.0
0136149340	1	2.0
0136365647	1	5.0
0136386776	1	4.0
0136465633	1	5.0
0136509207	1	5.0
0136693768	1	5.0
013673443X	1	4.0
0136891268	1	5.0
0137203845	1	5.0
0137483104	1	5.0
0137799683	1	5.0
0139119914	1	5.0
0139570020	1	5.0
013979591X	1	2.0
0140045295	1	5.0
0140048979	2	10.0
0140050221	1	5.0
0140068112	1	4.0
0140068147	1	4.0
0140071075	1	4.0
0140072187	1	5.0
0140072772	1	5.0
0140074317	1	4.0
0140077022	1	5.0
0140077030	1	4.0
0140094385	1	5.0
0140096531	1	4.0
0140109862	1	5.0
014011341X	1	5.0
0140119906	1	5.0
0140120416	1	5.0
0140122648	1	5.0
0140124519	1	5.0
0140126880	1	5.0
014012991X	1	4.0
0140139966	1	5.0
0140143459	2	9.0
0140145818	1	5.0
014014739X	1	4.0
0140150188	1	4.0
0140150331	1	5.0
0140153349	1	5.0
0140157352	1	4.0
014016622X	1	4.0
0140172262	1	2.0
0140173269	1	5.0
014017737X	1	5.0
0140177388	1	5.0
0140182829	1	5.0
0140183175	1	5.0
0140183191	1	5.0
0140183213	1	3.0
0140183221	1	5.0
0140183523	1	4.0
0140184627	2	10.0
0140186522	1	5.0
0140187537	1	5.0
0140187650	1	3.0
0140188592	2	9.0
0140189300	1	5.0
0140195491	1	3.0
0140195718	1	4.0
0140201092	1	5.0
0140205160	1	5.0
0140230122	1	5.0
0140235426	1	5.0
0140240039	1	5.0
0140244867	1	5.0
0140246967	1	5.0
0140249281	1	3.0
014025157X	1	5.0
0140255788	1	5.0
0140258795	1	4.0
0140260404	1	3.0
0140261443	1	1.0
0140262156	1	5.0
0140265473	1	5.0
0140265716	1	4.0
014026759X	1	5.0
0140271694	1	5.0
0140276335	1	4.0
0140276858	1	3.0
0140277447	2	8.0
014028009X	3	15.0
0140280197	1	5.0
0140280243	1	4.0
0140281630	2	10.0
0140281649	1	5.0
0140282025	1	5.0
0140282963	1	1.0
0140283307	1	5.0
0140283587	1	2.0
0140286780	1	5.0
0140288139	1	4.0
0140288503	1	5.0
014028852X	1	3.0
0140291849	1	3.0
0140291989	1	5.0
0140293248	2	7.0
014029628X	3	14.0
0140296409	2	9.0
0140298479	1	4.0
0140298533	1	5.0
0140309578	1	5.0
0140322566	1	3.0
0140367357	1	3.0
0140390464	1	5.0
0140422072	1	4.0
0140422943	1	5.0
0140430377	1	4.0
0140430407	1	3.0
0140432620	1	5.0
0140433880	1	5.0
014043576X	1	4.0
0140436790	1	5.0
0140437908	1	5.0
0140440488	1	4.0
0140440739	1	5.0
014044100X	1	5.0
0140442529	1	5.0
0140442820	1	5.0
0140443207	1	4.0
0140443312	1	5.0
0140444106	1	4.0
0140444491	1	5.0
0140444696	1	5.0
0140444742	1	4.0
0140445145	1	5.0
0140445560	1	5.0
0140445587	1	1.0
0140446737	1	3.0
0140447210	1	5.0
0140449124	1	5.0
0140464891	1	5.0
0140481389	1	4.0
014050169X	2	10.0
0140513310	1	4.0
0140513639	1	5.0
0140514465	1	5.0
0140544518	1	4.0
0140546111	1	5.0
0140547045	1	5.0
0140547452	1	5.0
0140552812	1	5.0
0140552979	1	4.0
0140555293	1	5.0
014055694X	1	5.0
0140558152	1	4.0
0140558608	1	5.0
0140566511	1	5.0
0140568093	1	4.0
0140587896	1	3.0
0140621792	1	5.0
014100018X	1	4.0
0141001615	1	5.0
0141001763	1	4.0
0141001925	1	5.0
0141180196	1	5.0
0141180420	1	4.0
0141180676	1	5.0
0141180781	1	5.0
0141182431	1	5.0
0141300574	2	10.0
0141301074	1	4.0
0141301104	1	4.0
0141301120	1	4.0
0141301139	2	9.0
0141301147	1	5.0
0141301155	2	10.0
0141302860	1	4.0
0141304642	1	4.0
0141304707	1	5.0
0141304715	1	5.0
0141311347	1	3.0
0141312424	1	5.0
0141390700	1	5.0
0141439661	1	5.0
0141439807	1	5.0
0142000434	1	5.0
0142000809	1	3.0
0142000957	2	10.0
0142001198	1	5.0
0142001473	1	4.0
0142001805	2	6.0
0142001821	2	9.0
0142001902	1	3.0
0142002038	2	10.0
0142002046	1	5.0
0142002054	1	5.0
0142002968	1	5.0
0142003220	1	5.0
0142003247	1	5.0
0142003263	1	5.0
0142003271	1	5.0
0142003816	1	5.0
0142003905	1	4.0
0142004030	1	4.0
0142004235	1	3.0
0142004812	1	5.0
0142300276	1	4.0
014240098X	1	4.0
0142401013	1	4.0
0142402575	1	4.0
0142404128	1	4.0
0143034359	1	3.0
0143035029	1	4.0
014303541X	1	5.0
0143036556	1	4.0
014303927X	1	5.0
0151001723	1	5.0
0151004439	1	5.0
0151004455	1	5.0
0151004668	1	1.0
0151004676	1	3.0
0151004749	2	5.0
0151005230	1	1.0
015100529X	1	5.0
0151005567	1	4.0
0151005672	1	4.0
0151006261	1	5.0
0151006903	1	3.0
015100692X	1	2.0
0151008051	1	4.0
0151008116	1	4.0
0151008124	1	4.0
0151010188	1	3.0
0151010269	1	5.0
0151010285	1	3.0
015101048X	1	5.0
0151010749	1	5.0
0151010919	1	4.0
0151011168	1	3.0
0151011230	1	4.0
0151011451	1	5.0
0151011796	1	4.0
0151189781	1	5.0
0151770824	1	5.0
0151970874	1	5.0
0152003940	1	5.0
0152010661	1	5.0
015201358X	1	5.0
0152015728	1	3.0
0152018395	1	5.0
0152019162	1	4.0
0152020616	1	4.0
0152020683	1	4.0
0152021647	1	5.0
0152022856	1	5.0
0152023402	1	5.0
015202400X	1	4.0
0152026320	1	5.0
0152046097	1	5.0
015216281X	1	5.0
0152525955	1	5.0
0152567089	1	5.0
0152881832	1	5.0
0152896031	1	5.0
0152956026	1	4.0
0155009966	1	4.0
0156001314	4	20.0
0156001454	1	5.0
0156004836	1	3.0
0156005492	1	5.0
0156005816	1	5.0
0156006308	1	5.0
0156007479	1	5.0
0156010860	2	7.0
0156011077	1	4.0
0156011980	1	5.0
0156012197	1	4.0
0156013029	1	5.0
0156027100	1	4.0
0156027321	3	14.0
015602943X	3	13.0
0156091801	1	5.0
0156106809	1	5.0
0156148501	1	5.0
0156239302	1	4.0
0156300001	1	5.0
0156707683	1	5.0
0156904365	1	4.0
0156907399	1	5.0
0159004799	1	5.0
0192620029	1	5.0
019263173X	1	5.0
0192801325	1	3.0
019280264X	1	5.0
0192803042	1	5.0
0192803824	1	4.0
0192804030	1	4.0
0192804782	1	5.0
0192823353	1	4.0
0192825232	1	5.0
0192830988	1	5.0
0192832905	1	4.0
0192833707	1	4.0
0192835505	1	4.0
019285383X	1	3.0
0192854410	1	4.0
0192892851	1	5.0
0195002237	1	5.0
0195004620	1	5.0
0195014766	1	5.0
0195019199	1	5.0
0195038347	1	5.0
019503869X	1	4.0
019505900X	1	5.0
0195066340	2	9.0
0195074734	1	4.0
0195076788	1	5.0
0195079035	1	4.0
0195079930	1	5.0
0195083989	1	4.0
0195084667	1	4.0
0195091906	1	5.0
0195097831	1	3.0
0195104579	1	5.0
0195107926	1	2.0
0195116305	1	4.0
0195117972	1	4.0
0195124979	1	3.0
0195125568	1	4.0
0195127269	1	4.0
0195129067	1	3.0
0195129474	1	1.0
0195132416	1	4.0
0195133137	1	5.0
0195133145	1	5.0
0195133153	1	5.0
0195133544	1	5.0
0195133730	1	5.0
0195133757	1	5.0
0195135083	1	5.0
0195135210	1	5.0
0195135326	1	5.0
0195136306	1	4.0
0195139224	1	5.0
0195142403	1	5.0
0195144538	1	3.0
0195144708	1	5.0
019514581X	1	5.0
0195151100	1	5.0
0195151747	1	4.0
0195156307	1	5.0
0195202457	1	5.0
0195215672	1	4.0
0195283295	1	5.0
019528335X	1	4.0
0195283600	1	4.0
0195285107	1	5.0
0195287037	1	1.0
0195514025	1	3.0
0195888979	1	4.0
0197134165	1	2.0
0198204280	1	5.0
0198235410	1	5.0
0198296940	1	1.0
0198507070	1	3.0
0198532873	1	4.0
0198548788	1	5.0
0198602065	1	5.0
0198603118	1	4.0
0198606834	1	5.0
0198631561	1	3.0
019866236X	1	5.0
0198711905	1	5.0
0198721943	1	5.0
0198751842	1	5.0
0198782659	1	5.0
0199240671	1	5.0
0201050714	1	3.0
0201059584	1	5.0
0201120658	1	5.0
0201135493	1	5.0
0201143798	1	5.0
0201309580	1	5.0
0201309831	1	5.0
0201310058	1	5.0
0201331349	1	5.0
0201353547	1	3.0
0201354497	1	5.0
0201354616	1	1.0
0201379260	1	5.0
0201407183	2	10.0
0201419750	2	7.0
0201422891	1	5.0
0201447878	1	5.0
0201485672	1	5.0
0201534193	1	5.0
0201538466	1	5.0
0201543303	1	4.0
0201563177	1	5.0
0201567415	1	3.0
0201573172	1	5.0
0201593726	1	5.0
0201596415	1	2.0
0201604450	1	5.0
020160468X	1	5.0
0201615762	1	5.0
0201615983	1	4.0
020161622X	1	5.0
0201616386	1	4.0
0201616475	1	5.0
0201633469	1	4.0
0201633728	1	4.0
0201633914	1	5.0
0201634740	1	3.0
0201657805	1	5.0
0201657821	1	5.0
020165895X	1	5.0
020165900X	1	5.0
0201675285	1	5.0
0201694719	1	5.0
0201696231	1	5.0
0201696487	1	5.0
0201696983	2	8.0
0201696991	1	5.0
0201700344	1	5.0
0201700735	2	8.0
0201702258	1	5.0
0201702762	2	9.0
0201703726	1	5.0
0201704056	1	4.0
0201704315	1	5.0
0201704463	1	5.0
0201708477	1	5.0
0201709074	1	5.0
0201709368	1	5.0
0201710064	1	5.0
0201710153	1	5.0
0201710161	2	9.0
0201713098	1	2.0
0201715945	1	5.0
0201716143	1	3.0
020171955X	1	5.0
0201719746	1	5.0
0201721449	1	2.0
0201721929	1	5.0
0201722089	2	10.0
0201722305	1	5.0
0201728877	1	5.0
0201729563	1	5.0
0201730626	1	5.0
0201733560	1	5.0
0201735687	1	4.0
020173723X	1	5.0
0201741180	1	2.0
0201741334	1	4.0
0201741636	1	1.0
0201745801	1	5.0
0201746131	1	4.0
0201748835	1	5.0
0201749629	1	5.0
020174970X	1	3.0
0201750392	1	5.0
0201752832	1	1.0
0201758202	1	5.0
0201758482	1	1.0
0201767309	1	5.0
020176735X	1	5.0
0201767368	1	5.0
0201773627	1	5.0
0201773635	1	5.0
0201784815	1	5.0
0201787202	2	7.0
0201794780	1	3.0
0201799405	1	4.0
0201834545	1	4.0
0201835959	1	5.0
0201877562	1	5.0
0201886782	1	3.0
0201889544	1	2.0
0201924889	1	4.0
0202020274	1	5.0
0205275567	1	4.0
0205283179	1	5.0
0205296858	1	5.0
0205297013	1	3.0
020530902X	1	5.0
0205309453	1	5.0
0205326765	1	5.0
0205335136	1	5.0
0205335942	1	5.0
0205336590	1	5.0
0205359698	1	3.0
0208021914	1	5.0
0213017679	1	5.0
0224018744	1	5.0
0224029495	1	4.0
0226013855	1	4.0
0226066274	1	5.0
0226067157	1	5.0
0226103897	1	5.0
0226104036	1	5.0
0226143066	1	5.0
0226317722	1	5.0
0226458067	1	4.0
0226458083	1	3.0
0226467716	1	4.0
0226493636	1	2.0
0226500667	1	5.0
0226580245	1	5.0
0226672883	2	7.0
0226736296	1	2.0
0226764044	1	3.0
0226812243	1	4.0
023103816X	1	4.0
0231063954	1	4.0
0231065507	1	5.0
0231065515	1	5.0
0231073372	1	4.0
0231105770	1	5.0
0231112556	1	4.0
0231113293	1	4.0
0231113730	1	5.0
0232512833	1	5.0
0232518912	1	5.0
0240516338	1	5.0
0240800737	1	4.0
0240803469	1	4.0
0240804430	1	5.0
0252024842	1	2.0
